Open,High,Low,Close,Adj Close,Volume,diffs,date
106.55999755859375,106.87999725341797,104.58000183105469,106.66000366210938,82.00192260742188,493585800,0.20669036,2010-02-05
106.73999786376953,107.33000183105469,105.80999755859375,105.88999938964844,81.40994262695312,224166900,-0.7219241,2010-02-08
107.12999725341797,108.1500015258789,106.2699966430664,107.22000122070312,82.43245697021484,337820500,1.25602213,2010-02-09
107.05000305175781,107.5999984741211,106.11000061035156,107.01000213623047,82.27102661132812,240511500,-0.19585813,2010-02-10
106.87000274658203,108.25,106.25,108.12999725341797,83.13209533691406,223591600,1.04662657,2010-02-11
106.98999786376953,108.0999984741211,106.51000213623047,108.04000091552734,83.06291198730469,304622100,-0.08322976,2010-02-12
108.86000061035156,109.8499984741211,107.81999969482422,109.73999786376953,84.369873046875,159317500,1.57348846,2010-02-16
110.2699966430664,110.41000366210938,109.73999786376953,110.26000213623047,84.76968383789062,168845100,0.47385118,2010-02-17
110.08000183105469,111.13999938964844,110.04000091552734,110.91000366210938,85.2693862915039,193708600,0.58951706,2010-02-18
110.62000274658203,111.56999969482422,110.36000061035156,111.13999938964844,85.4462661743164,222684900,0.20737149,2010-02-19
111.55000305175781,111.58000183105469,110.83000183105469,111.16000366210938,85.46160888671875,132346900,0.01799917,2010-02-22
110.86000061035156,111.19999694824219,109.5199966430664,109.80999755859375,84.42369079589844,207497000,-1.21447109,2010-02-23
110.13999938964844,111.0,109.86000061035156,110.81999969482422,85.2002182006836,176350700,0.91977248,2010-02-24
109.23999786376953,110.75,108.94000244140625,110.66999816894531,85.08488464355469,259634700,-0.13535601,2010-02-25
110.7699966430664,111.12000274658203,110.11000061035156,110.73999786376953,85.13868713378906,173589300,0.06325083,2010-02-26
111.19999694824219,112.0,111.16999816894531,111.88999938964844,86.0228500366211,147709700,1.03846988,2010-03-01
112.37000274658203,112.73999786376953,112.0,112.19999694824219,86.26119232177734,160992400,0.27705564,2010-03-02
112.48999786376953,112.97000122070312,112.0199966430664,112.30000305175781,86.33802795410156,150785000,0.089132,2010-03-03
112.44999694824219,112.80000305175781,112.02999877929688,112.63999938964844,86.5994644165039,135770400,0.30275719,2010-03-04
113.37000274658203,114.33999633789062,113.0999984741211,114.25,87.83723449707031,176118800,1.42933294,2010-03-05
114.26000213623047,114.5199966430664,114.06999969482422,114.2699966430664,87.85263061523438,114631200,0.01750253,2010-03-08
113.93000030517578,114.98999786376953,113.87000274658203,114.45999908447266,87.99868774414062,154556700,0.166275,2010-03-09
114.51000213623047,115.27999877929688,114.41000366210938,114.97000122070312,88.39081573486328,186088800,0.44557237,2010-03-10
114.69999694824219,115.4800033569336,114.3499984741211,115.44999694824219,88.75983428955078,160791100,0.4174965,2010-03-11
115.94999694824219,115.97000122070312,115.13999938964844,115.45999908447266,88.76751708984375,162074800,0.00866361,2010-03-12
115.26000213623047,115.56999969482422,114.5999984741211,115.48999786376953,88.79056549072266,146816800,0.02598197,2010-03-15
115.80999755859375,116.5199966430664,115.48999786376953,116.41000366210938,89.4979248046875,168673000,0.7966108,2010-03-16
116.76000213623047,117.4800033569336,116.41999816894531,117.0999984741211,90.02837371826172,177468100,0.59272811,2010-03-17
117.11000061035156,117.2699966430664,116.56999969482422,117.04000091552734,89.98224639892578,196509100,-0.05123617,2010-03-18
115.97000122070312,117.29000091552734,115.5199966430664,115.97000122070312,89.52678680419922,226641100,-0.91421709,2010-03-19
115.30999755859375,116.80000305175781,115.23999786376953,116.58999633789062,90.00543975830078,184477800,0.53461681,2010-03-22
116.76000213623047,117.51000213623047,116.37999725341797,117.41000366210938,90.63844299316406,182941600,0.70332563,2010-03-23
116.97000122070312,117.43000030517578,115.58000183105469,116.83999633789062,90.19840240478516,196072600,-0.48548446,2010-03-24
117.62999725341797,118.16999816894531,116.51000213623047,116.6500015258789,90.0517349243164,223396300,-0.16261111,2010-03-25
116.87000274658203,117.41999816894531,116.12000274658203,116.58000183105469,89.99769592285156,205808500,-0.06000831,2010-03-26
117.16999816894531,117.52999877929688,116.69000244140625,117.31999969482422,90.5689468383789,134513500,0.63475541,2010-03-29
117.45999908447266,117.83000183105469,116.91000366210938,117.4000015258789,90.63070678710938,145772500,0.06819113,2010-03-30
116.94999694824219,117.5199966430664,116.61000061035156,117.0,90.32190704345703,161078700,-0.3407168,2010-03-31
117.80000305175781,118.25,117.0999984741211,117.80000305175781,90.93949890136719,161215200,0.68376329,2010-04-01
118.25,118.83999633789062,117.91999816894531,118.76000213623047,91.68061065673828,105847600,0.81493978,2010-04-05
118.41999816894531,119.25,118.29000091552734,119.04000091552734,91.8967514038086,110384200,0.23576859,2010-04-06
118.80000305175781,119.36000061035156,117.80999755859375,118.36000061035156,91.37181854248047,184576300,-0.57123681,2010-04-07
117.94999694824219,118.97000122070312,117.5999984741211,118.7699966430664,91.68833923339844,158704000,0.34639746,2010-04-08
119.0199966430664,119.5999984741211,118.80000305175781,119.55000305175781,92.2905044555664,133006500,0.65673691,2010-04-09
119.69999694824219,120.05000305175781,119.55999755859375,119.73999786376953,92.43716430664062,110279000,0.15892497,2010-04-12
119.62000274658203,120.04000091552734,119.0,119.83000183105469,92.50662994384766,125043600,0.07516617,2010-04-13
120.2699966430664,121.19000244140625,120.08000183105469,121.19000244140625,93.55652618408203,161609000,1.13494166,2010-04-14
120.98999786376953,121.56999969482422,120.94999694824219,121.29000091552734,93.63371276855469,144615300,0.0825138,2010-04-15
120.86000061035156,121.29000091552734,118.75,119.36000061035156,92.143798828125,366786700,-1.59122788,2010-04-16
119.01000213623047,119.93000030517578,118.47000122070312,119.80999755859375,92.49120330810547,217947800,0.37700817,2010-04-19
120.55999755859375,120.9800033569336,119.87000274658203,120.87999725341797,93.31718444824219,157708000,0.89308047,2010-04-20
120.94999694824219,121.2300033569336,119.98999786376953,120.66000366210938,93.14737701416016,192910100,-0.18199338,2010-04-21
119.80999755859375,121.16999816894531,119.12000274658203,121.0199966430664,93.42529296875,115360300,0.2983532,2010-04-22
120.94000244140625,121.86000061035156,120.62999725341797,121.80999755859375,94.03514862060547,177335500,0.65278544,2010-04-23
121.8499984741211,122.12000274658203,121.2300033569336,121.3499984741211,93.6800308227539,143457300,-0.37763656,2010-04-26
120.6500015258789,121.33999633789062,118.25,118.4800033569336,91.4644546508789,355853300,-2.36505575,2010-04-27
119.05000305175781,119.68000030517578,118.2699966430664,119.37999725341797,92.15923309326172,300674100,0.7596167,2010-04-28
120.0999984741211,121.11000061035156,120.06999969482422,120.86000061035156,93.30177307128906,193775000,1.23974149,2010-04-29
120.87999725341797,121.01000213623047,118.77999877929688,118.80999755859375,91.71918487548828,270000900,-1.69617991,2010-04-30
119.37999725341797,120.68000030517578,119.19999694824219,120.3499984741211,92.9080810546875,182747900,1.29618799,2010-05-03
119.01000213623047,119.02999877929688,116.91999816894531,117.5199966430664,90.7233657836914,360353400,-2.35147642,2010-05-04
116.55999755859375,117.80000305175781,115.97000122070312,116.81999969482422,90.18296813964844,328973200,-0.59564071,2010-05-05
116.26000213623047,117.0,105.0,112.94000244140625,87.18766784667969,647356600,-3.32134674,2010-05-06
112.63999938964844,113.7699966430664,109.41000366210938,111.26000213623047,85.8907470703125,637558800,-1.48751573,2010-05-07
115.80999755859375,116.6500015258789,114.91000366210938,116.16000366210938,89.6734390258789,396159600,4.40409979,2010-05-10
115.06999969482422,117.36000061035156,114.91000366210938,115.83000183105469,89.418701171875,317849800,-0.28409248,2010-05-11
116.29000091552734,117.62000274658203,116.08999633789062,117.44999694824219,90.66929626464844,235607100,1.39859716,2010-05-12
117.12999725341797,117.68000030517578,115.88999938964844,115.98999786376953,89.54222869873047,234452500,-1.24308142,2010-05-13
115.12000274658203,115.33000183105469,112.87000274658203,113.88999938964844,87.9210433959961,345601400,-1.81049962,2010-05-14
114.19999694824219,114.5199966430664,111.7699966430664,113.94999694824219,87.96736907958984,325739800,0.05268027,2010-05-17
114.87999725341797,115.22000122070312,112.02999877929688,112.4000015258789,86.77076721191406,360556800,-1.36024174,2010-05-18
111.7699966430664,112.7699966430664,110.36000061035156,111.76000213623047,86.2767333984375,394742700,-0.56939447,2010-05-19
109.37999725341797,109.88999938964844,107.47000122070312,107.54000091552734,83.01896667480469,530418300,-3.77594948,2010-05-20
105.91000366210938,109.37999725341797,105.36000061035156,109.11000061035156,84.2309799194336,500909400,1.45992159,2010-05-21
108.5199966430664,109.38999938964844,107.61000061035156,107.70999908447266,83.15021514892578,269823000,-1.28311018,2010-05-24
105.11000061035156,107.87000274658203,104.37999725341797,107.81999969482422,83.235107421875,396505200,0.10212665,2010-05-25
108.4800033569336,109.47000122070312,106.8499984741211,107.16999816894531,82.73332977294922,349719300,-0.60285803,2010-05-26
109.19000244140625,110.80000305175781,108.77999877929688,110.76000213623047,85.5047607421875,300870500,3.34982181,2010-05-27
110.63999938964844,110.72000122070312,108.8499984741211,109.37000274658203,84.43168640136719,297933500,-1.25496512,2010-05-28
108.3499984741211,109.94999694824219,107.37000274658203,107.52999877929688,83.01124572753906,277909400,-1.68236621,2010-06-01
108.08000183105469,110.33999633789062,107.51000213623047,110.33000183105469,85.17281341552734,240243700,2.60392735,2010-06-02
110.6500015258789,111.05999755859375,109.58000183105469,110.70999908447266,85.46615600585938,226618300,0.34441879,2010-06-03
108.61000061035156,109.33000183105469,106.45999908447266,106.81999969482422,82.46315002441406,398475600,-3.51368388,2010-06-04
107.19999694824219,107.61000061035156,105.41000366210938,105.48999786376953,81.4363784790039,264609100,-1.24508691,2010-06-07
105.56999969482422,106.83000183105469,104.6500015258789,106.62000274658203,82.30875396728516,357774300,1.07119623,2010-06-08
107.23999786376953,108.27999877929688,105.5999984741211,106.05000305175781,81.86873626708984,268023300,-0.53460859,2010-06-09
107.86000061035156,109.27999877929688,106.04000091552734,109.1500015258789,84.2618637084961,317890600,2.92314793,2010-06-10
108.19000244140625,109.75,108.12000274658203,109.68000030517578,84.67098999023438,214128200,0.48556919,2010-06-11
110.5199966430664,111.12000274658203,109.4000015258789,109.51000213623047,84.5397720336914,207196100,-0.15499468,2010-06-14
110.27999877929688,112.0999984741211,110.08999633789062,112.0,86.46200561523438,238268700,2.27376296,2010-06-15
111.41999816894531,112.41999816894531,111.19999694824219,111.95999908447266,86.43113708496094,216374000,-0.0357151,2010-06-16
112.27999877929688,112.33000183105469,111.05000305175781,112.13999938964844,86.57006072998047,263185800,0.16077198,2010-06-17
111.83000183105469,112.12999725341797,111.37000274658203,111.7300033569336,86.66393280029297,174006600,-0.36561087,2010-06-18
113.12000274658203,113.19999694824219,110.79000091552734,111.41000366210938,86.41573333740234,213140700,-0.28640444,2010-06-21
111.41000366210938,111.9000015258789,109.41000366210938,109.56999969482422,84.9885025024414,239355400,-1.65156082,2010-06-22
109.63999938964844,110.02999877929688,108.4800033569336,109.2300033569336,84.72477722167969,254639900,-0.31030057,2010-06-23
108.69000244140625,108.83000183105469,107.13999938964844,107.41999816894531,83.32084655761719,268523600,-1.65705862,2010-06-24
107.73999786376953,108.41999816894531,106.7699966430664,107.87000274658203,83.66991424560547,238726500,0.41892067,2010-06-25
108.02999877929688,108.31999969482422,107.13999938964844,107.52999877929688,83.40619659423828,169218600,-0.31519789,2010-06-28
106.0199966430664,107.51000213623047,103.55000305175781,104.20999908447266,80.83102416992188,373649500,-3.08751021,2010-06-29
103.91999816894531,104.87999725341797,102.87999725341797,103.22000122070312,80.06312561035156,284101700,-0.95000276,2010-06-30
103.1500015258789,103.48999786376953,101.12999725341797,102.76000213623047,79.70630645751953,382924800,-0.44564918,2010-07-01
103.11000061035156,103.41999816894531,101.62000274658203,102.19999694824219,79.2719497680664,233385200,-0.54496417,2010-07-02
103.63999938964844,104.37000274658203,101.87999725341797,102.87000274658203,79.7916488647461,256935300,0.65558299,2010-07-06
103.12999725341797,106.23999786376953,103.0199966430664,106.11000061035156,82.30474853515625,253769400,3.14960414,2010-07-07
107.0,107.27999877929688,105.91000366210938,107.16000366210938,83.11920166015625,210842100,0.98954203,2010-07-08
107.12999725341797,107.97000122070312,106.93000030517578,107.95999908447266,83.73971557617188,144999900,0.74654292,2010-07-09
107.5999984741211,108.23999786376953,107.1500015258789,108.02999877929688,83.79400634765625,131283600,0.06483855,2010-07-12
109.1500015258789,110.08999633789062,108.93000030517578,109.66000366210938,85.05833435058594,213025900,1.50884467,2010-07-13
109.30999755859375,110.08000183105469,108.86000061035156,109.6500015258789,85.05059051513672,184426800,-0.00912104,2010-07-14
109.61000061035156,110.05999755859375,108.16999816894531,109.68000030517578,85.0738525390625,232337900,0.02735867,2010-07-15
109.08999633789062,109.20999908447266,106.44999694824219,106.66000366210938,82.73137664794922,282693400,-2.75346156,2010-07-16
107.05000305175781,107.62999725341797,106.22000122070312,107.29000091552734,83.22003936767578,186709000,0.59065932,2010-07-19
105.87000274658203,108.55999755859375,105.81999969482422,108.4800033569336,84.14306640625,258162400,1.10914571,2010-07-20
109.04000091552734,109.06999969482422,106.62999725341797,107.06999969482422,83.04936981201172,264527000,-1.2997821,2010-07-21
108.33999633789062,109.94000244140625,108.33000183105469,109.45999908447266,84.90320587158203,274781300,2.23218399,2010-07-22
109.23999786376953,110.56999969482422,108.93000030517578,110.41000366210938,85.64008331298828,222020800,0.86790114,2010-07-23
110.5999984741211,111.66999816894531,110.29000091552734,111.55999755859375,86.53207397460938,184445700,1.04156676,2010-07-26
112.16999816894531,112.29000091552734,111.11000061035156,111.55000305175781,86.52429962158203,204855600,-0.00895886,2010-07-27
111.31999969482422,111.66000366210938,110.45999908447266,110.83000183105469,85.96587371826172,163056200,-0.64545155,2010-07-28
111.5199966430664,111.81999969482422,109.41000366210938,110.29000091552734,85.54700469970703,220149100,-0.48723352,2010-07-29
109.16999816894531,110.86000061035156,108.9800033569336,110.2699966430664,85.53147888183594,220070600,-0.01813788,2010-07-30
111.98999786376953,112.94000244140625,111.54000091552734,112.76000213623047,87.46288299560547,188263200,2.25809882,2010-08-02
112.4800033569336,112.7699966430664,111.8499984741211,112.22000122070312,87.04401397705078,146657300,-0.47889403,2010-08-03
112.52999877929688,113.11000061035156,112.16000366210938,112.97000122070312,87.62577056884766,158171700,0.66833006,2010-08-04
112.25,112.91000366210938,112.08000183105469,112.8499984741211,87.53266143798828,140473800,-0.10622532,2010-08-05
111.73999786376953,112.56999969482422,110.91999816894531,112.38999938964844,87.17587280273438,239728300,-0.40761993,2010-08-06
112.91999816894531,113.18000030517578,112.31999969482422,112.98999786376953,87.64126586914062,120800400,0.53385397,2010-08-09
112.02999877929688,112.9800033569336,111.37000274658203,112.37999725341797,87.1681137084961,242916300,-0.53987134,2010-08-10
110.6500015258789,110.69000244140625,109.12000274658203,109.30000305175781,84.77910614013672,273406900,-2.7406961,2010-08-11
107.6500015258789,109.0199966430664,107.5999984741211,108.62999725341797,84.2594223022461,239542600,-0.61299705,2010-08-12
108.29000091552734,108.95999908447266,108.18000030517578,108.30999755859375,84.01119232177734,158698500,-0.29457765,2010-08-13
107.56999969482422,108.61000061035156,107.18000030517578,108.26000213623047,83.97242736816406,147895300,-0.04615956,2010-08-16
109.19000244140625,110.38999938964844,108.87999725341797,109.58999633789062,85.00403594970703,172270300,1.22851854,2010-08-17
109.54000091552734,110.37999725341797,108.91000366210938,109.79000091552734,85.15916442871094,182922100,0.18250259,2010-08-18
109.22000122070312,109.48999786376953,107.43000030517578,107.87999725341797,83.67768096923828,265847600,-1.73968817,2010-08-19
107.55999755859375,107.94000244140625,106.75,107.52999877929688,83.40619659423828,209714200,-0.32443315,2010-08-20
108.04000091552734,108.56999969482422,107.06999969482422,107.12000274658203,83.08818817138672,163490300,-0.38128526,2010-08-23
105.94999694824219,106.38999938964844,104.97000122070312,105.52999877929688,81.85488891601562,280677800,-1.48432032,2010-08-24
104.94999694824219,106.33999633789062,104.29000091552734,105.94000244140625,82.17290496826172,272234800,0.38851859,2010-08-25
106.44000244140625,106.58000183105469,104.87999725341797,105.2300033569336,81.62218475341797,224439500,-0.67018979,2010-08-26
105.88999938964844,106.97000122070312,104.30999755859375,106.86000061035156,82.88650512695312,272649000,1.54898527,2010-08-27
106.58000183105469,106.91000366210938,105.30000305175781,105.30999755859375,81.68421936035156,167238600,-1.45049882,2010-08-30
104.91999816894531,105.9800033569336,104.48999786376953,105.30999755859375,81.68421936035156,273933100,0.0,2010-08-31
106.7300033569336,108.61000061035156,106.66000366210938,108.45999908447266,84.12754821777344,256828100,2.99117045,2010-09-01
108.72000122070312,109.48999786376953,108.48999786376953,109.47000122070312,84.91098022460938,156112200,0.93122086,2010-09-02
110.54000091552734,110.98999786376953,109.94999694824219,110.88999938964844,86.01242065429688,212197300,1.29715735,2010-09-03
110.37000274658203,110.51000213623047,109.55000305175781,109.63999938964844,85.04281616210938,141973700,-1.12724322,2010-09-07
109.86000061035156,110.8499984741211,109.80999755859375,110.41000366210938,85.64008331298828,149924400,0.70230233,2010-09-08
111.6500015258789,111.68000030517578,110.62000274658203,110.91999816894531,86.03563690185547,147017900,0.46190969,2010-09-09
111.12000274658203,111.61000061035156,110.87000274658203,111.4800033569336,86.47006225585938,127819000,0.50487306,2010-09-10
112.58000183105469,112.94999694824219,112.12999725341797,112.72000122070312,87.43185424804688,178503500,1.11230519,2010-09-13
112.5,113.29000091552734,112.08000183105469,112.6500015258789,87.3775634765625,209823600,-0.06210051,2010-09-14
112.31999969482422,113.20999908447266,111.9800033569336,113.08000183105469,87.71106719970703,168608400,0.38171354,2010-09-15
112.7300033569336,113.12000274658203,112.3499984741211,113.05000305175781,87.68782806396484,199962900,-0.02652881,2010-09-16
113.04000091552734,113.1500015258789,112.18000030517578,112.48999786376953,87.72055053710938,195836900,-0.49536061,2010-09-17
112.87999725341797,114.45999908447266,112.5199966430664,114.20999908447266,89.06182861328125,214555200,1.52902592,2010-09-20
114.30000305175781,114.83999633789062,113.51000213623047,113.9800033569336,88.88245391845703,268389100,-0.20137968,2010-09-21
113.80000305175781,114.44000244140625,113.0999984741211,113.41999816894531,88.4457778930664,191322400,-0.4913188,2010-09-22
112.48999786376953,113.66999816894531,112.18000030517578,112.5,87.72836303710938,202354300,-0.81114282,2010-09-23
113.75,114.9000015258789,113.6500015258789,114.81999969482422,89.53752899169922,209671800,2.06222195,2010-09-24
114.86000061035156,114.98999786376953,114.16000366210938,114.2699966430664,89.10859680175781,128761800,-0.47901328,2010-09-27
114.41999816894531,115.04000091552734,113.18000030517578,114.66999816894531,89.42054748535156,209207500,0.35004948,2010-09-28
114.37999725341797,114.91000366210938,114.0199966430664,114.47000122070312,89.26457977294922,179665800,-0.17441088,2010-09-29
115.05000305175781,115.79000091552734,113.58999633789062,114.12999725341797,88.99945068359375,287106700,-0.29702452,2010-09-30
114.98999786376953,115.12000274658203,113.93000030517578,114.61000061035156,89.37374114990234,174638700,0.42057598,2010-10-01
114.37000274658203,114.8499984741211,113.18000030517578,113.75,88.703125,166153200,-0.75037135,2010-10-04
114.80000305175781,116.31999969482422,114.66999816894531,116.04000091552734,90.4888916015625,229634100,2.01318762,2010-10-05
116.0199966430664,116.33000183105469,115.55999755859375,116.02999877929688,90.48106384277344,148626600,-0.00861956,2010-10-06
116.5,116.52999877929688,115.19000244140625,115.88999938964844,90.37187957763672,164860000,-0.12065793,2010-10-07
116.05000305175781,116.86000061035156,115.61000061035156,116.54000091552734,90.8787841796875,177760100,0.56087801,2010-10-08
116.72000122070312,116.97000122070312,116.25,116.6500015258789,90.96459197998047,103098300,0.09438872,2010-10-11
116.2699966430664,117.3499984741211,115.6500015258789,117.01000213623047,91.24530792236328,182210000,0.30861604,2010-10-12
117.66000366210938,118.55000305175781,117.37999725341797,117.91999816894531,91.95489501953125,194347200,0.7777079,2010-10-13
117.80999755859375,118.01000213623047,116.72000122070312,117.45999908447266,91.59618377685547,217764300,-0.39009421,2010-10-14
118.27999877929688,118.3499984741211,116.76000213623047,117.69999694824219,91.78333282470703,243705000,0.20432306,2010-10-15
117.73999786376953,118.66999816894531,117.30999755859375,118.27999877929688,92.23564147949219,141204800,0.49277982,2010-10-18
117.19000244140625,117.8499984741211,116.0199966430664,116.7300033569336,91.02693176269531,280604700,-1.31044592,2010-10-19
116.94000244140625,118.44000244140625,116.87000274658203,117.87000274658203,91.91593170166016,200051800,0.97661215,2010-10-20
118.4000015258789,119.08999633789062,117.20999908447266,118.12999725341797,92.11866760253906,221585500,0.22057733,2010-10-21
118.30999755859375,118.52999877929688,118.0,118.3499984741211,92.29024505615234,108212400,0.18623654,2010-10-22
119.13999938964844,119.76000213623047,118.61000061035156,118.69999694824219,92.56316375732422,151145700,0.29573171,2010-10-25
118.0999984741211,118.83999633789062,117.87000274658203,118.72000122070312,92.57876586914062,158982900,0.0168528,2010-10-26
117.88999938964844,118.51000213623047,117.26000213623047,118.37999725341797,92.31362915039062,190024000,-0.28639148,2010-10-27
119.05999755859375,119.11000061035156,117.83000183105469,118.4000015258789,92.3292236328125,168576000,0.01689836,2010-10-28
118.27999877929688,118.72000122070312,118.06999969482422,118.48999786376953,92.39940643310547,144305500,0.07601042,2010-10-29
119.06999969482422,119.75,117.8499984741211,118.52999877929688,92.43059539794922,174074800,0.0337589,2010-11-01
119.41999816894531,119.75,119.0999984741211,119.47000122070312,93.16361236572266,158345900,0.79305024,2010-11-02
119.68000030517578,120.0199966430664,118.44999694824219,119.94999694824219,93.53791046142578,226702800,0.40177092,2010-11-03
121.27999877929688,122.31999969482422,119.97000122070312,122.26000213623047,95.33927917480469,215039400,1.92580679,2010-11-04
122.33999633789062,122.91999816894531,122.18000030517578,122.72000122070312,95.69798278808594,180654100,0.37624659,2010-11-05
122.33999633789062,122.69000244140625,121.94000244140625,122.48999786376953,95.51863861083984,156107100,-0.18742125,2010-11-08
122.81999969482422,122.94999694824219,121.12000274658203,121.61000061035156,94.8323974609375,186621600,-0.71842376,2010-11-09
121.58000183105469,122.16000366210938,120.66000366210938,122.0999984741211,95.21450805664062,221387400,0.40292563,2010-11-10
121.05000305175781,121.81999969482422,120.68000030517578,121.63999938964844,94.85580444335938,158017600,-0.37673963,2010-11-11
120.81999969482422,121.3499984741211,119.6500015258789,120.19999694824219,93.73286437988281,239068800,-1.18382312,2010-11-12
120.58000183105469,121.05000305175781,119.9800033569336,120.02999877929688,93.60029602050781,163940800,-0.14142943,2010-11-15
119.29000091552734,119.48999786376953,117.58999633789062,118.16000366210938,92.1420669555664,299566200,-1.5579398,2010-11-16
118.20999908447266,118.70999908447266,117.86000061035156,118.22000122070312,92.18883514404297,172308900,0.05077654,2010-11-17
119.36000061035156,120.38999938964844,119.3499984741211,119.95999908447266,93.54572296142578,197723700,1.47183036,2010-11-18
119.9000015258789,120.33999633789062,119.25,120.29000091552734,93.80306243896484,156852900,0.27509323,2010-11-19
119.69000244140625,120.23999786376953,118.7699966430664,120.19000244140625,93.72510528564453,181361000,-0.08313116,2010-11-22
118.7699966430664,119.0199966430664,117.98999786376953,118.44999694824219,92.36820983886719,222309000,-1.44771234,2010-11-23
119.19999694824219,120.2300033569336,119.18000030517578,120.19999694824219,93.73286437988281,140046100,1.47741667,2010-11-24
119.16000366210938,119.80999755859375,118.80000305175781,118.80000305175781,92.6411361694336,76007800,-1.16472041,2010-11-26
118.5,119.4800033569336,117.73999786376953,119.16000366210938,92.92184448242188,223642300,0.30303081,2010-11-29
117.9800033569336,119.16999816894531,117.80999755859375,118.48999786376953,92.39940643310547,233930700,-0.56227407,2010-11-30
120.19999694824219,121.23999786376953,120.19000244140625,121.01000213623047,94.36453247070312,221037200,2.1267654,2010-12-01
121.19999694824219,122.6500015258789,121.12999725341797,122.55999755859375,95.57319641113281,191213600,1.28088207,2010-12-02
122.13999938964844,123.02999877929688,122.11000061035156,122.88999938964844,95.8305435180664,151288900,0.26925737,2010-12-03
122.62999725341797,123.04000091552734,122.5,122.76000213623047,95.72917938232422,103050500,-0.10578343,2010-12-06
123.94000244140625,124.01000213623047,122.76000213623047,122.83000183105469,95.78376770019531,206581000,0.05702158,2010-12-07
122.9800033569336,123.37999725341797,122.41000366210938,123.27999877929688,96.13470458984375,138019200,0.36635752,2010-12-08
123.97000122070312,124.0199966430664,123.1500015258789,123.76000213623047,96.50901794433594,123705100,0.38936029,2010-12-09
124.13999938964844,124.5999984741211,123.7300033569336,124.4800033569336,97.07046508789062,117571700,0.58177215,2010-12-10
125.05000305175781,125.19999694824219,124.5199966430664,124.55999755859375,97.13285064697266,133812700,0.06426269,2010-12-13
124.75,125.2300033569336,124.29000091552734,124.66999816894531,97.2186279296875,147249600,0.08831135,2010-12-14
124.44000244140625,124.93000030517578,123.88999938964844,124.0999984741211,96.77412414550781,160823100,-0.45720679,2010-12-15
124.18000030517578,124.91000366210938,123.75,124.81999969482422,97.3355712890625,185035200,0.58017827,2010-12-16
124.08000183105469,124.45999908447266,123.81999969482422,124.30000305175781,97.43984985351562,141075300,-0.41659722,2010-12-17
124.63999938964844,124.9000015258789,123.9800033569336,124.5999984741211,97.67501831054688,119085500,0.24134788,2010-12-20
124.98999786376953,125.47000122070312,124.87000274658203,125.38999938964844,98.29434204101562,94965500,0.63402963,2010-12-21
